194.156.136.30,39.0997314453125,-94.57856750488281
212.102.42.90,22.290800094604492,114.15010070800781
102.129.152.199,25.774269104003906,-80.19365692138672
103.219.20.190,53.48094940185547,-2.2374300956726074
91.90.120.143,64.18329620361328,-51.75
91.90.120.143,64.18329620361328,-51.75
185.192.70.230,51.51639938354492,-0.09300000220537186
103.137.12.172,-27.467939376831055,153.02809143066406
103.46.201.52,28.665000915527344,77.44770050048828
185.229.59.66,39.0997314453125,-94.57856750488281
103.137.14.140,-37.81399917602539,144.96331787109375
154.47.23.121,35.689300537109375,139.6898956298828
216.131.121.46,53.45069885253906,-2.3185999393463135
5.182.32.10,35.227088928222656,-80.84313201904297
195.154.166.20,48.85820007324219,2.33870005607605
160.238.38.34,48.85340881347656,2.34879994392395
185.212.118.225,43.700111389160156,-79.41629791259766
85.203.36.117,51.51639938354492,-0.09300000220537186
146.70.171.196,40.7156982421875,-74.0
103.137.24.238,30.0,70.0
45.118.63.52,23.72719955444336,90.4093017578125
45.132.225.230,-37.81399917602539,144.96331787109375
217.64.148.119,59.32870101928711,18.071699142456055
89.187.183.178,41.88740158081055,-87.63179779052734
154.47.23.121,35.689300537109375,139.6898956298828
176.98.76.210,48.74769973754883,30.215099334716797
