156.146.46.89,33.74850082397461,-84.38710021972656
102.165.16.196,40.7281608581543,-74.07763671875
156.146.46.89,33.74850082397461,-84.38710021972656
122.162.149.127,28.654199600219727,77.23729705810547
116.90.72.85,-34.92845153808594,138.59527587890625
45.146.54.116,37.77492904663086,-122.41941833496094
185.92.26.10,43.631900787353516,-79.37159729003906
176.113.74.138,45.4994010925293,-73.57029724121094
143.244.60.163,41.88740158081055,-87.63179779052734
168.121.36.119,-32.95180130004883,-60.68389892578125
62.197.145.21,25.03253936767578,-77.47712707519531
5.62.49.19,25.76889991760254,-80.1946029663086
154.16.81.214,-33.86785125732422,151.2073211669922
172.98.87.173,33.4474983215332,-112.08660125732422
159.223.96.213,40.792999267578125,-74.02469635009766
40.121.181.203,37.92729949951172,-76.85449981689453
172.98.87.173,33.4474983215332,-112.08660125732422
192.159.94.64,39.028499603271484,-96.84010314941406
134.19.188.91,52.37590026855469,4.897500038146973
217.138.213.102,45.4994010925293,-73.57029724121094
154.16.81.105,-33.86785125732422,151.2073211669922
154.16.81.105,-33.86785125732422,151.2073211669922
45.146.54.71,37.77492904663086,-122.41941833496094
