51.159.101.175,48.832298278808594,2.4075000286102295
148.251.2.71,51.9567985534668,11.718700408935547
37.187.109.201,48.85820007324219,2.33870005607605
95.217.105.119,60.17190170288086,24.93470001220703
163.172.50.202,48.85820007324219,2.33870005607605
193.27.13.110,32.78889846801758,-96.8021011352539
156.146.62.159,47.36819839477539,8.567099571228027
82.102.27.195,59.95500183105469,10.859000205993652
72.212.32.122,32.89459991455078,-111.74929809570312
138.199.16.14,50.08829879760742,14.412400245666504
138.199.6.211,47.36819839477539,8.567099571228027
65.108.225.61,60.1796989440918,24.93440055847168
5.189.186.78,49.404998779296875,11.161700248718262
159.48.53.58,50.11880111694336,8.684300422668457
194.49.52.218,52.37403106689453,4.889689922332764
110.235.234.167,28.654199600219727,77.23729705810547
