188.126.89.83,is_vpn,is_datacenter
194.126.177.67,is_vpn
194.60.86.220,is_vpn,is_datacenter
102.129.235.84,is_vpn
37.19.206.57,is_vpn,is_bot,is_datacenter
194.126.177.67,is_vpn
185.195.233.175,is_vpn,is_bot,is_datacenter
141.98.255.143,is_proxy,is_vpn,is_datacenter
195.154.166.20,is_vpn,is_datacenter
45.87.250.252,is_datacenter
193.32.2.132,is_datacenter
173.239.224.199,is_proxy
185.174.108.142,is_datacenter
124.219.197.64,is_bot
103.209.254.112,is_vpn
138.199.34.131,is_vpn,is_datacenter
198.44.128.145,is_vpn,is_datacenter
213.152.161.69,is_datacenter
